QUOTA_ID,STOCK_CODE,STOCK,PO,Final_Quota_Allocation,Quota_change_in_week,Quota_change_in_year,Current_Quota_allocation,Total_landings_by_UK_vessels,Landings_pc_of_Quota,Amount_Left
2019,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Anglo Scottish,0.194,0,0,0.2,0,0.00%,0.2
2020,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),ANIFPO,13347.635,0,0,13347.6,0,0.00%,13347.6
2021,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Cornish,11.959,0,0,12,0,0.00%,12
2022,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),EEFPO,184.5,0,412.5,597,0,0.00%,597
2023,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Fife,3,0,0,3,0,0.00%,3
2024,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),FPO,10.079,0,0,10.1,0,0.00%,10.1
2025,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Handliners,1750,0,0,1750,0,0.00%,1750
2026,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Humberside FPO,15544.377,0,-378,15166.4,0,0.00%,15166.4
2027,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Interfish,23496.406,0,0,23496.4,0,0.00%,23496.4
2028,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Isle of Man,0,0,0,0,0,0.00%,0
2029,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Klondyke,21550.2,0,0,21550.2,589.5,2.70%,20960.7
2030,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Lunar,20130.3,0,0,20130.3,0,0.00%,20130.3
2031,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),NESFO,1.3,0,0,1.3,0,0.00%,1.3
2032,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),NIFPO,942.965,0,0,943,0,0.00%,943
2033,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Non Sector England,3.146,0,0,3.1,0,0.00%,3.1
2034,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Non Sector Leased,0,0,0,0,0,0.00%,0
2035,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
2036,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Non Sector Scotland,100,0,0,100,0,0.00%,100
2037,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Non Sector Wales,0,0,0,0,0,0.00%,0
2038,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),North Sea,1.781,0,0,1.8,0,0.00%,1.8
2039,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Northern,0.2,0,0,0.2,0,0.00%,0.2
2040,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Orkney,0.2,0,0,0.2,0,0.00%,0.2
2041,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),SFO,42518,0,0,42518,19999.6,47.00%,22518.4
2042,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Shetland,40209.1,0,0,40209.1,0,0.00%,40209.1
2043,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),South West,2.649,0,0,2.6,0,0.00%,2.6
2044,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),UK Unallocated,0,0,0,0,0,0.00%,0
2045,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),English Unallocated,0,0,0,0,0,0.00%,0
2046,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Northern Irish Unallocated,0,0,0,0,0,0.00%,0
2047,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Scottish Unallocated,1,0,0,1,0,0.00%,1
2048,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Welsh Unallocated,50,0,0,50,0,0.00%,50
2049,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Wales & WC,0.665,0,0,0.7,0,0.00%,0.7
2050,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),West Scotland,11.1,0,193,204.1,0,0.00%,204.1
2051,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),Western PO,4.587,0,0,4.6,0,0.00%,4.6
2052,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),UK TOTAL,335886.1826,0,-302.1,335584.1,21621.5,6.40%,313962.6
2053,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),QAM sector,3910,0,0,3910,0,0.00%,3910
2054,MAC/*4A-UK,Flex (report landings from 4a to Western - 01JAN-14FEB & 01AUG-31DEC),QAM non-sector,4,0,0,4,0,0.00%,4
2055,MAC/2A34.,North Sea Mackerel,10m and under England,50.444,0,28,78.4,29.1,37.10%,49.3
2056,MAC/2A34.,North Sea Mackerel,10m and under Leased,0,0,0,0,0,0.00%,0
2057,MAC/2A34.,North Sea Mackerel,10m and under Northern Ireland,0,0,0,0,0,0.00%,0
2058,MAC/2A34.,North Sea Mackerel,10m and under Scotland,957.2,0,0,957.2,575.5,60.10%,381.7
2059,MAC/2A34.,North Sea Mackerel,10m and under Wales,0,0,0,0,0,0.00%,0
2060,MAC/2A34.,North Sea Mackerel,Aberdeen,31.9,0,-10,21.9,5.9,26.80%,16
2061,MAC/2A34.,North Sea Mackerel,Anglo Scottish,15.532,0,-7.9,7.6,0.8,10.30%,6.8
2062,MAC/2A34.,North Sea Mackerel,ANIFPO,22.137,0,-13,9.1,0,0.00%,9.1
2063,MAC/2A34.,North Sea Mackerel,Cornish,2.118,0,-1.9,0.2,0.4,170.60%,-0.2
2064,MAC/2A34.,North Sea Mackerel,EEFPO,4.096,0,0,4.1,0.1,2.70%,4
2065,MAC/2A34.,North Sea Mackerel,Fife,6.5,0,11,17.5,66.9,382.10%,-49.4
2066,MAC/2A34.,North Sea Mackerel,FPO,0,0,0,0,0,0.00%,0
2067,MAC/2A34.,North Sea Mackerel,Humberside FPO,124.247,0,104.5,228.7,258.3,112.90%,-29.6
2068,MAC/2A34.,North Sea Mackerel,Interfish,74.465,0,0,74.5,64.6,86.80%,9.8
2069,MAC/2A34.,North Sea Mackerel,Isle of Man,0,0,0,0,0,0.00%,0
2070,MAC/2A34.,North Sea Mackerel,Klondyke,4.7,0,-4.6,0.1,0,0.00%,0.1
2071,MAC/2A34.,North Sea Mackerel,Lunar,61,0,-20,41,55.6,135.70%,-14.6
2072,MAC/2A34.,North Sea Mackerel,NESFO,13.5,0,-12,1.5,0,1.30%,1.5
2073,MAC/2A34.,North Sea Mackerel,NIFPO,41.063,0,-41,0.1,0,0.00%,0.1
2074,MAC/2A34.,North Sea Mackerel,Non Sector England,16.02,0,0,16,0,0.00%,16
2075,MAC/2A34.,North Sea Mackerel,Non Sector Leased,0,0,0,0,0,0.00%,0
2076,MAC/2A34.,North Sea Mackerel,Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
2077,MAC/2A34.,North Sea Mackerel,Non Sector Scotland,128.9,0,0,128.9,0.4,0.30%,128.5
2078,MAC/2A34.,North Sea Mackerel,Non Sector Wales,0,0,0,0,0,0.00%,0
2079,MAC/2A34.,North Sea Mackerel,North Sea,61.994,0,29.4,91.4,58.2,63.60%,33.2
2080,MAC/2A34.,North Sea Mackerel,Northern,0.7,0,-0.7,0,0,0.00%,0
2081,MAC/2A34.,North Sea Mackerel,Orkney,3.2,0,0,3.2,0,0.00%,3.2
2082,MAC/2A34.,North Sea Mackerel,SFO,59.559,0,1,60.6,10.4,17.20%,50.1
2083,MAC/2A34.,North Sea Mackerel,Shetland,7.1,0,4,11.1,8.4,76.00%,2.7
2084,MAC/2A34.,North Sea Mackerel,South West,0,0,0,0,0,0.00%,0
2085,MAC/2A34.,North Sea Mackerel,UK Unallocated,0,0,0,0,0,0.00%,0
2086,MAC/2A34.,North Sea Mackerel,English Unallocated,0,0,0,0,0,0.00%,0
2087,MAC/2A34.,North Sea Mackerel,Northern Irish Unallocated,0,0,0,0,0,0.00%,0
2088,MAC/2A34.,North Sea Mackerel,Scottish Unallocated,9.4,0,-2,7.4,0,0.00%,7.4
2089,MAC/2A34.,North Sea Mackerel,Welsh Unallocated,0,0,0,0,0,0.00%,0
2090,MAC/2A34.,North Sea Mackerel,Wales & WC,0,0,0,0,0,0.00%,0
2091,MAC/2A34.,North Sea Mackerel,West Scotland,0.8,0,10,10.8,0,0.00%,10.8
2092,MAC/2A34.,North Sea Mackerel,Western PO,1.5,0,0,1.5,7.1,476.40%,-5.6
2093,MAC/2A34.,North Sea Mackerel,UK TOTAL,1698.075,0,74.8,1772.9,1141.8,64.40%,631
2094,MAC/2CX14-,Western Mackerel,10m and under England,1386.146,-441,-1259.7,126.4,122.9,97.20%,3.5
2095,MAC/2CX14-,Western Mackerel,10m and under Leased,0,0,0,0,0,0.00%,0
2096,MAC/2CX14-,Western Mackerel,10m and under Northern Ireland,21.4,0,0,21.4,0,0.10%,21.4
2097,MAC/2CX14-,Western Mackerel,10m and under Scotland,662.4,0,0,662.4,-27.8,-4.20%,690.2
2098,MAC/2CX14-,Western Mackerel,10m and under Wales,1.391,0,0,1.4,3,217.80%,-1.6
2099,MAC/2CX14-,Western Mackerel,Aberdeen,0.9,0,0,0.9,1.7,186.70%,-0.8
2100,MAC/2CX14-,Western Mackerel,Anglo Scottish,0.294,0,-0.1,0.2,0,0.00%,0.2
2101,MAC/2CX14-,Western Mackerel,ANIFPO,13276.435,0,100,13376.4,9419.3,70.40%,3957.2
2102,MAC/2CX14-,Western Mackerel,Cornish,12.059,0,3.1,15.2,17.6,116.40%,-2.5
2103,MAC/2CX14-,Western Mackerel,EEFPO,185,339,960.5,1145.5,0,0.00%,1145.5
2104,MAC/2CX14-,Western Mackerel,Fife,3.6,120,271,274.6,78.3,28.50%,196.3
2105,MAC/2CX14-,Western Mackerel,FPO,39.479,-9.5,-9.5,30,0.1,0.30%,29.9
2106,MAC/2CX14-,Western Mackerel,Handliners,1750.3,-396.5,-921.5,828.8,77.5,9.30%,751.3
2107,MAC/2CX14-,Western Mackerel,Humberside FPO,15767.677,0,2201,17968.7,6483.8,36.10%,11484.9
2108,MAC/2CX14-,Western Mackerel,Interfish,23496.506,9.5,-1848.5,21648,9051.3,41.80%,12596.7
2109,MAC/2CX14-,Western Mackerel,Isle of Man,21.9,0,0,21.9,0,0.00%,21.9
2110,MAC/2CX14-,Western Mackerel,Klondyke,23186.5,0,256.6,23443.1,10240.7,43.70%,13202.4
2111,MAC/2CX14-,Western Mackerel,Lunar,18311.6,6.5,-560.9,17750.7,10254,57.80%,7496.7
2112,MAC/2CX14-,Western Mackerel,NESFO,1.3,0,0,1.3,0,3.10%,1.3
2113,MAC/2CX14-,Western Mackerel,NIFPO,989.565,0,41.6,1031.2,972.4,94.30%,58.8
2114,MAC/2CX14-,Western Mackerel,Non Sector England,3.746,0,11,14.7,0,0.00%,14.7
2115,MAC/2CX14-,Western Mackerel,Non Sector Leased,0,0,0,0,0,0.00%,0
2116,MAC/2CX14-,Western Mackerel,Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
2117,MAC/2CX14-,Western Mackerel,Non Sector Scotland,200,0,0,200,0,0.00%,200
2118,MAC/2CX14-,Western Mackerel,Non Sector Wales,0,0,0,0,0,0.00%,0
2119,MAC/2CX14-,Western Mackerel,North Sea,1.981,0,59,61,2.4,4.00%,58.6
2120,MAC/2CX14-,Western Mackerel,Northern,0.2,0,-0.2,0,0,0.00%,0
2121,MAC/2CX14-,Western Mackerel,Orkney,1,0,0,1,0,0.00%,1
2122,MAC/2CX14-,Western Mackerel,SFO,43300.3,102,-35.9,43264.4,24646.2,57.00%,18618.2
2123,MAC/2CX14-,Western Mackerel,Shetland,40128.4,0,0,40128.4,14311.5,35.70%,25816.9
2124,MAC/2CX14-,Western Mackerel,South West,2.749,0,-1.1,1.6,0.2,10.40%,1.5
2125,MAC/2CX14-,Western Mackerel,UK Unallocated,0,0,0,0,0,0.00%,0
2126,MAC/2CX14-,Western Mackerel,English Unallocated,0,0,31,31,0,0.00%,31
2127,MAC/2CX14-,Western Mackerel,Northern Irish Unallocated,0,0,0,0,0,0.00%,0
2128,MAC/2CX14-,Western Mackerel,Scottish Unallocated,1,0,-0.2,0.8,0,0.00%,0.8
2129,MAC/2CX14-,Western Mackerel,Welsh Unallocated,50,0,0,50,0,0.00%,50
2130,MAC/2CX14-,Western Mackerel,Wales & WC,0.765,0,0,0.8,0.3,36.60%,0.5
2131,MAC/2CX14-,Western Mackerel,West Scotland,11.1,0,193,204.1,0,0.00%,204.1
2132,MAC/2CX14-,Western Mackerel,Western PO,4.787,270,290,294.8,12.7,4.30%,282.1
2133,MAC/2CX14-,Western Mackerel,UK TOTAL,186734.48,0,-514.6,186219.9,85668.9,46.00%,100551
2134,MAC/2CX14-,Western Mackerel,QAM sector,3910,0,-294.8,3615.2,0.8,0.00%,3614.4
2135,MAC/2CX14-,Western Mackerel,QAM non-sector,4,0,0,4,0,0.00%,4
2136,NEP/2AC4-C,North Sea Nephrops,10m and under England,429.645,0,263.1,692.7,381.8,55.10%,310.9
2137,NEP/2AC4-C,North Sea Nephrops,10m and under Leased,0,0,0,0,0,0.00%,0
2138,NEP/2AC4-C,North Sea Nephrops,10m and under Northern Ireland,0.1,0,0,0.1,0,0.00%,0.1
2139,NEP/2AC4-C,North Sea Nephrops,10m and under Scotland,354.647,0,13,367.6,208.7,56.80%,158.9
2140,NEP/2AC4-C,North Sea Nephrops,10m and under Wales,2.477,0,0,2.5,0,0.00%,2.5
2141,NEP/2AC4-C,North Sea Nephrops,Aberdeen,250.607,0,28.2,278.8,191.3,68.60%,87.6
2142,NEP/2AC4-C,North Sea Nephrops,Anglo Scottish,1845.061,0,-277.2,1567.9,1083.9,69.10%,484
2143,NEP/2AC4-C,North Sea Nephrops,ANIFPO,430.715,0,-327.4,103.3,58.4,56.60%,44.9
2144,NEP/2AC4-C,North Sea Nephrops,Cornish,124.751,0,-118.3,6.5,0,0.00%,6.5
2145,NEP/2AC4-C,North Sea Nephrops,EEFPO,861.42,0,-221.7,639.7,79.7,12.50%,560
2146,NEP/2AC4-C,North Sea Nephrops,Fife,845.294,0,-27.1,818.2,626.6,76.60%,191.6
2147,NEP/2AC4-C,North Sea Nephrops,FPO,2.71,0,0,2.7,22.7,837.60%,-20
2148,NEP/2AC4-C,North Sea Nephrops,Humberside FPO,25.095,0,-32.6,-7.5,0,0.00%,-7.5
2149,NEP/2AC4-C,North Sea Nephrops,Interfish,251.592,0,-152.5,99.1,0,0.00%,99.1
2150,NEP/2AC4-C,North Sea Nephrops,Isle of Man,1.957,0,-1.9,0.1,0,0.00%,0.1
2151,NEP/2AC4-C,North Sea Nephrops,Klondyke,0,0,0,0,0,0.00%,0
2152,NEP/2AC4-C,North Sea Nephrops,Lunar,59.7,0,-58.5,1.2,0,0.00%,1.2
2153,NEP/2AC4-C,North Sea Nephrops,NESFO,851.528,0,34.2,885.7,570.7,64.40%,315.1
2154,NEP/2AC4-C,North Sea Nephrops,NIFPO,388.346,0,236.8,625.1,381.5,61.00%,243.6
2155,NEP/2AC4-C,North Sea Nephrops,Non Sector England,69.592,0,129.3,198.9,138.4,69.60%,60.5
2156,NEP/2AC4-C,North Sea Nephrops,Non Sector Leased,0,0,25,25,1.2,4.60%,23.8
2157,NEP/2AC4-C,North Sea Nephrops,Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
2158,NEP/2AC4-C,North Sea Nephrops,Non Sector Scotland,106.035,0,58.4,164.4,26.8,16.30%,137.7
2159,NEP/2AC4-C,North Sea Nephrops,Non Sector Wales,0.542,0,0,0.5,0,0.00%,0.5
2160,NEP/2AC4-C,North Sea Nephrops,North Sea,43.937,0,-26.2,17.7,0.9,5.20%,16.8
2161,NEP/2AC4-C,North Sea Nephrops,Northern,64.045,0,-1,63,0.6,0.90%,62.5
2162,NEP/2AC4-C,North Sea Nephrops,Orkney,84.581,0,25,109.6,71.4,65.10%,38.2
2163,NEP/2AC4-C,North Sea Nephrops,SFO,6613.321,0,790.6,7403.9,5107.5,69.00%,2296.4
2164,NEP/2AC4-C,North Sea Nephrops,Shetland,982.559,0,-163,819.6,10,1.20%,809.5
2165,NEP/2AC4-C,North Sea Nephrops,South West,17.034,0,-10.1,6.9,0,0.00%,6.9
2166,NEP/2AC4-C,North Sea Nephrops,UK Unallocated,0,0,0,0,0,0.00%,0
2167,NEP/2AC4-C,North Sea Nephrops,English Unallocated,0,0,0,0,0,0.00%,0
2168,NEP/2AC4-C,North Sea Nephrops,Northern Irish Unallocated,0,0,0,0,0,0.00%,0
2169,NEP/2AC4-C,North Sea Nephrops,Scottish Unallocated,0,0,0,0,0,0.00%,0
2170,NEP/2AC4-C,North Sea Nephrops,Welsh Unallocated,0.2,0,0,0.2,0,0.00%,0.2
2171,NEP/2AC4-C,North Sea Nephrops,Wales & WC,2.1,0,100,102.1,0,0.00%,102.1
2172,NEP/2AC4-C,North Sea Nephrops,West Scotland,418.478,0,-69.5,349,197.2,56.50%,151.8
2173,NEP/2AC4-C,North Sea Nephrops,Western PO,526.375,0,-416.6,109.8,0,0.00%,109.8
2174,NEP/2AC4-C,North Sea Nephrops,UK TOTAL,15654.444,0,-200,15454.4,9159.2,59.30%,6295.3
2175,NEP/5BC6.,West Scotland Nephrops,10m and under England,54.562,0,0,54.6,27.6,50.50%,27
2176,NEP/5BC6.,West Scotland Nephrops,10m and under Leased,0,0,0,0,0,0.00%,0
2177,NEP/5BC6.,West Scotland Nephrops,10m and under Northern Ireland,18.6,0,0,18.6,0,0.00%,18.6
2178,NEP/5BC6.,West Scotland Nephrops,10m and under Scotland,1338.246,0,0,1338.2,842.5,63.00%,495.7
2179,NEP/5BC6.,West Scotland Nephrops,10m and under Wales,21.258,0,0,21.3,0,0.00%,21.3
2180,NEP/5BC6.,West Scotland Nephrops,Aberdeen,89.705,0,1,90.7,0.4,0.40%,90.3
2181,NEP/5BC6.,West Scotland Nephrops,Anglo Scottish,259.398,0,-90.7,168.7,108.6,64.40%,60.1
2182,NEP/5BC6.,West Scotland Nephrops,ANIFPO,330.254,-13.3,-136.3,194,150,77.30%,44
2183,NEP/5BC6.,West Scotland Nephrops,Cornish,71.305,0,0,71.3,1.3,1.80%,70
2184,NEP/5BC6.,West Scotland Nephrops,EEFPO,168.811,0,-32.8,136,36.1,26.60%,99.9
2185,NEP/5BC6.,West Scotland Nephrops,Fife,127.416,0,27.9,155.3,78,50.20%,77.3
2186,NEP/5BC6.,West Scotland Nephrops,FPO,0,0,0,0,0,0.00%,0
2187,NEP/5BC6.,West Scotland Nephrops,Humberside FPO,6.492,0,0,6.5,0,0.00%,6.5
2188,NEP/5BC6.,West Scotland Nephrops,Interfish,71.294,0,0,71.3,0,0.00%,71.3
2189,NEP/5BC6.,West Scotland Nephrops,Isle of Man,26.771,0,-26,0.8,0,0.00%,0.8
2190,NEP/5BC6.,West Scotland Nephrops,Klondyke,0,0,0,0,0,0.00%,0
2191,NEP/5BC6.,West Scotland Nephrops,Lunar,14.1,0,0,14.1,0,0.00%,14.1
2192,NEP/5BC6.,West Scotland Nephrops,NESFO,29.435,0,146,175.4,161.2,91.90%,14.2
2193,NEP/5BC6.,West Scotland Nephrops,NIFPO,2035.649,0,46.4,2082,1792.5,86.10%,289.5
2194,NEP/5BC6.,West Scotland Nephrops,Non Sector England,49.032,0,0,49,0,0.00%,49
2195,NEP/5BC6.,West Scotland Nephrops,Non Sector Leased,0,0,0,0,0,0.00%,0
2196,NEP/5BC6.,West Scotland Nephrops,Non Sector Northern Ireland,8.4,0,0,8.4,0,0.00%,8.4
2197,NEP/5BC6.,West Scotland Nephrops,Non Sector Scotland,350.632,0,0,350.6,243.4,69.40%,107.3
2198,NEP/5BC6.,West Scotland Nephrops,Non Sector Wales,4.123,0,0,4.1,0,0.00%,4.1
2199,NEP/5BC6.,West Scotland Nephrops,North Sea,1.567,0,0,1.6,0,0.00%,1.6
2200,NEP/5BC6.,West Scotland Nephrops,Northern,121.847,0,-51,70.8,67.4,95.10%,3.5
2201,NEP/5BC6.,West Scotland Nephrops,Orkney,720.958,0,0,721,627.3,87.00%,93.6
2202,NEP/5BC6.,West Scotland Nephrops,SFO,5734.84,13.3,188.7,5923.5,3224.6,54.40%,2699
2203,NEP/5BC6.,West Scotland Nephrops,Shetland,402.5,0,-144.7,257.8,0,0.00%,257.8
2204,NEP/5BC6.,West Scotland Nephrops,South West,0.8,0,0,0.8,0,0.00%,0.8
2205,NEP/5BC6.,West Scotland Nephrops,UK Unallocated,0,0,0,0,0,0.00%,0
2206,NEP/5BC6.,West Scotland Nephrops,English Unallocated,0,0,0,0,0,0.00%,0
2207,NEP/5BC6.,West Scotland Nephrops,Northern Irish Unallocated,0,0,0,0,0,0.00%,0
2208,NEP/5BC6.,West Scotland Nephrops,Scottish Unallocated,0,0,0,0,0,0.00%,0
2209,NEP/5BC6.,West Scotland Nephrops,Welsh Unallocated,0,0,0,0,0,0.00%,0
2210,NEP/5BC6.,West Scotland Nephrops,Wales & WC,69.813,0,0,69.8,0,0.00%,69.8
2211,NEP/5BC6.,West Scotland Nephrops,West Scotland,2340.799,0,126.5,2467.3,1687.7,68.40%,779.6
2212,NEP/5BC6.,West Scotland Nephrops,Western PO,266.041,0,-55,211,0,0.00%,211
2213,NEP/5BC6.,West Scotland Nephrops,UK TOTAL,14734.648,0,0,14734.6,9048.6,61.40%,5686.1
2214,NORWAY,Demersal species (inc Nephrops by-catch),UK TOTAL,30000,0,0,30000,7031.4,23.40%,22968.6
2215,OTH/05B-F.,Other species - FAROE,10m and under England,0,0,0,0,0,0.00%,0
2216,OTH/05B-F.,Other species - FAROE,10m and under Leased,0,0,0,0,0,0.00%,0
2217,OTH/05B-F.,Other species - FAROE,10m and under Northern Ireland,0,0,0,0,0,0.00%,0
2218,OTH/05B-F.,Other species - FAROE,10m and under Scotland,0,0,0,0,0,0.00%,0
2219,OTH/05B-F.,Other species - FAROE,10m and under Wales,0,0,0,0,0,0.00%,0
2220,OTH/05B-F.,Other species - FAROE,Aberdeen,0,0,0,0,0,0.00%,0
2221,OTH/05B-F.,Other species - FAROE,Anglo Scottish,50.042,0,-13.8,36.2,7,19.20%,29.3
2222,OTH/05B-F.,Other species - FAROE,ANIFPO,0,0,0,0,0,0.00%,0
2223,OTH/05B-F.,Other species - FAROE,Cornish,0,0,0,0,0,0.00%,0
2224,OTH/05B-F.,Other species - FAROE,EEFPO,1.756,0,-1.7,0.1,0,0.00%,0.1
2225,OTH/05B-F.,Other species - FAROE,Fife,0,0,0,0,0,0.00%,0
2226,OTH/05B-F.,Other species - FAROE,FPO,8.027,0,-8,0,0,0.00%,0
2227,OTH/05B-F.,Other species - FAROE,Humberside FPO,0,0,0,0,0,0.00%,0
2228,OTH/05B-F.,Other species - FAROE,Interfish,0.125,0,0,0.1,0,0.00%,0.1
2229,OTH/05B-F.,Other species - FAROE,Isle of Man,0,0,0,0,0,0.00%,0
2230,OTH/05B-F.,Other species - FAROE,Klondyke,0,0,0,0,0,0.00%,0
2231,OTH/05B-F.,Other species - FAROE,Lunar,1,0,-1,0,0,0.00%,0
2232,OTH/05B-F.,Other species - FAROE,NESFO,0,0,0,0,0,0.00%,0
2233,OTH/05B-F.,Other species - FAROE,NIFPO,2.6,0,-2.6,0,0,0.00%,0
2234,OTH/05B-F.,Other species - FAROE,Non Sector England,0,0,0,0,0,0.00%,0
2235,OTH/05B-F.,Other species - FAROE,Non Sector Leased,0,0,0,0,0,0.00%,0
2236,OTH/05B-F.,Other species - FAROE,Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
2237,OTH/05B-F.,Other species - FAROE,Non Sector Scotland,0,0,0,0,0,0.00%,0
2238,OTH/05B-F.,Other species - FAROE,Non Sector Wales,0,0,0,0,0,0.00%,0
2239,OTH/05B-F.,Other species - FAROE,North Sea,0,0,0,0,0,0.00%,0
2240,OTH/05B-F.,Other species - FAROE,Northern,0,0,0,0,0,0.00%,0
2241,OTH/05B-F.,Other species - FAROE,Orkney,0,0,0,0,0,0.00%,0
2242,OTH/05B-F.,Other species - FAROE,SFO,318.351,0,48.4,366.8,54.4,14.80%,312.4
2243,OTH/05B-F.,Other species - FAROE,Shetland,42.6,0,-20.9,21.7,18.6,85.50%,3.1
2244,OTH/05B-F.,Other species - FAROE,South West,0,0,0,0,0,0.00%,0
2245,OTH/05B-F.,Other species - FAROE,UK Unallocated,0,0,0,0,0,0.00%,0
2246,OTH/05B-F.,Other species - FAROE,English Unallocated,0,0,0,0,0,0.00%,0
2247,OTH/05B-F.,Other species - FAROE,Northern Irish Unallocated,0,0,0,0,0,0.00%,0
2248,OTH/05B-F.,Other species - FAROE,Scottish Unallocated,0,0,0,0,0,0.00%,0
2249,OTH/05B-F.,Other species - FAROE,Welsh Unallocated,0,0,0,0,0,0.00%,0
2250,OTH/05B-F.,Other species - FAROE,Wales & WC,0,0,0,0,0,0.00%,0
2251,OTH/05B-F.,Other species - FAROE,West Scotland,0.1,0,0,0.1,0,0.00%,0.1
2252,OTH/05B-F.,Other species - FAROE,Western PO,0.4,0,-0.4,0,0,0.00%,0
2253,OTH/05B-F.,Other species - FAROE,UK TOTAL,425.001,0,0,425,79.9,18.80%,345.1
2254,PLE/2A3AX4,North Sea Plaice,10m and under England,100.441,0,343.5,443.9,4.3,1.00%,439.6
2255,PLE/2A3AX4,North Sea Plaice,10m and under Leased,0,0,0,0,0,0.00%,0
2256,PLE/2A3AX4,North Sea Plaice,10m and under Northern Ireland,0,0,0,0,0,0.00%,0
2257,PLE/2A3AX4,North Sea Plaice,10m and under Scotland,18.186,0,35,53.2,5,9.50%,48.1
2258,PLE/2A3AX4,North Sea Plaice,10m and under Wales,0.7,0,0,0.7,0,0.00%,0.7
2259,PLE/2A3AX4,North Sea Plaice,Aberdeen,321.081,0,5.2,326.3,19.9,6.10%,306.4
2260,PLE/2A3AX4,North Sea Plaice,Anglo Scottish,513.804,0,-6.8,507,12.8,2.50%,494.2
2261,PLE/2A3AX4,North Sea Plaice,ANIFPO,110.077,0,-20.2,89.9,0,0.00%,89.9
2262,PLE/2A3AX4,North Sea Plaice,Cornish,1462.149,0,-2.5,1459.6,1.7,0.10%,1457.9
2263,PLE/2A3AX4,North Sea Plaice,EEFPO,2740.82,0,-312.6,2428.2,34.9,1.40%,2393.3
2264,PLE/2A3AX4,North Sea Plaice,Fife,7194.499,-0.1,-15.6,7178.9,438.3,6.10%,6740.6
